pira,nettfa,p401k,e401k,inc,incsq,marr,male,age,agesq,fsize
1,77,1,1,89.964,8093.521,1,0,51,2601,3
0,18.5,1,1,24.546,602.5061,0,0,42,1764,2
0,29.759,1,1,30.264,915.9097,0,0,25,625,1
0,-1.565,1,1,41.724,1740.892,1,0,32,1024,2
1,3.3,0,0,49.356,2436.015,1,0,41,1681,4
0,0,0,0,16.578,274.83,0,1,49,2401,1
0,-4,0,0,17.136,293.6425,1,0,36,1296,3
1,17.565,0,0,42.759,1828.332,1,0,50,2500,4
0,-0.655,0,1,16.092,258.9524,0,1,37,1369,4
1,37.699,1,1,69.87,4881.817,1,0,50,2500,4
0,2.399,0,0,22.2,492.84,0,0,50,2500,1
0,2.08,1,1,64.137,4113.555,1,1,28,784,4
0,0.318,0,0,36.84,1357.186,1,0,42,1764,4
0,0,0,0,22.08,487.5264,0,0,26,676,3
1,1.351,0,0,14.676,215.385,1,0,57,3249,2
1,15,0,0,28.65,820.8224,1,0,40,1600,4
0,0,0,0,24.993,624.65,0,1,33,1089,1
1,12.5,0,1,50.619,2562.283,0,1,37,1369,1
0,37.24,0,0,55.074,3033.146,1,1,46,2116,6
1,91.999,0,0,60.36,3643.33,1,0,40,1600,3
0,13.485,1,1,63.885,4081.293,1,0,37,1369,4
0,2.499,0,0,23.883,570.3976,0,0,47,2209,3
0,0.1,0,0,23.004,529.184,1,0,59,3481,4
0,-0.44,0,0,23.4,547.56,0,0,33,1089,3
1,30.1,0,0,26.055,678.863,1,0,63,3969,2
0,24.4,1,1,44.4,1971.36,0,1,47,2209,3
0,-11.501,0,0,33.726,1137.443,1,0,46,2116,4
0,-0.31,0,0,16.14,260.4996,1,0,39,1521,5
1,12.434,0,0,103.449,10701.7,1,0,61,3721,2
1,18.175,1,1,51.732,2676.2,1,0,50,2500,4
0,0,0,0,12.471,155.5258,0,1,41,1681,1
0,2.2,0,0,15.432,238.1466,0,1,41,1681,1
1,18.85,0,0,52.29,2734.244,1,0,36,1296,4
0,0.4,0,1,28.425,807.9806,0,1,39,1521,1
0,5.009,0,0,34.2,1169.64,0,1,27,729,1
0,6.807,0,0,11.856,140.5647,0,1,46,2116,1
0,-8.69,1,1,30.897,954.6246,0,0,28,784,2
1,87.996,0,0,79.023,6244.635,1,0,49,2401,4
0,0,0,0,27.225,741.2006,0,1,31,961,1
1,19.949,0,1,26.925,724.9556,0,0,48,2304,4
0,2.999,1,1,21.63,467.8569,0,0,35,1225,1
1,16.05,1,1,46.2,2134.44,0,1,34,1156,1
1,39.65,1,1,65.262,4259.129,1,0,42,1764,4
0,3.3,0,0,48.288,2331.731,0,1,28,784,1
0,81.27,1,1,53.55,2867.603,1,0,30,900,2
1,131.408,1,1,34.29,1175.804,1,0,48,2304,2
0,-1.034,1,1,39.915,1593.207,0,1,35,1225,1
0,-0.2,0,0,49.434,2443.72,1,0,31,961,2
0,-2.3,0,0,22.698,515.1992,0,0,34,1156,3
0,-0.7,0,0,20.28,411.2784,1,1,36,1296,5
0,0.1,0,0,24.309,590.9275,1,0,26,676,3
0,-0.98,0,0,24,576,0,0,32,1024,3
0,3.2,0,0,116.262,13516.85,1,0,42,1764,4
1,6.799,0,0,23.85,568.8225,0,1,57,3249,1
0,-4.15,0,1,48.162,2319.578,1,0,28,784,3
0,0.008,0,0,22.551,508.5476,1,0,60,3600,5
0,0.44,0,1,61.866,3827.402,1,0,49,2401,5
0,0.09,0,0,20.94,438.4836,1,0,40,1600,7
0,-31.845,0,0,80.439,6470.433,1,0,41,1681,2
0,-0.98,0,0,18.573,344.9563,1,0,34,1156,5
1,26.5,0,0,51.15,2616.323,0,1,47,2209,1
0,3.7,1,1,52.503,2756.565,1,0,44,1936,4
0,2.427,1,1,64.044,4101.634,0,1,40,1600,2
1,24.1,1,1,32.865,1080.108,1,0,37,1369,3
0,-5.975,0,1,36.87,1359.397,1,0,44,1936,4
0,-2.45,0,0,48.9,2391.21,1,1,27,729,3
1,6.05,1,1,39.996,1599.68,1,0,32,1024,5
0,23.167,1,1,55.779,3111.297,0,1,46,2116,1
0,-0.069,1,1,53.598,2872.746,1,1,28,784,2
1,69.87,0,0,52.806,2788.474,1,0,61,3721,3
0,-2.06,0,0,17.7,313.29,0,1,30,900,1
0,3.35,0,0,18.09,327.2481,0,1,26,676,1
0,1,0,0,56.994,3248.316,1,0,40,1600,3
1,295.136,1,1,61.158,3740.301,1,0,50,2500,2
0,0.249,0,1,15.318,234.6411,1,0,50,2500,4
0,65.5,1,1,44.778,2005.069,0,0,53,2809,1
0,12,0,1,47.7,2275.29,1,0,59,3481,6
0,47.359,0,0,38.721,1499.316,1,0,49,2401,2
0,14.6,1,1,21.75,473.0625,0,0,51,2601,2
0,8.1,0,0,84.6,7157.16,1,0,50,2500,7
0,0.07,0,0,20.418,416.8947,0,1,26,676,1
0,-4.24,0,0,33.855,1146.161,1,0,38,1444,4
0,12.2,0,0,43.875,1925.016,0,0,34,1156,3
1,4.999,0,1,51.234,2624.923,1,0,50,2500,2
0,-0.35,0,0,59.544,3545.488,1,0,31,961,4
1,31.402,0,0,55.419,3071.265,1,0,38,1444,5
0,0.15,0,0,29.946,896.7629,1,0,37,1369,4
0,0,0,0,11.898,141.5624,0,0,49,2401,2
1,52.9,0,0,69.693,4857.114,1,1,41,1681,4
0,-3.5,0,0,12.24,149.8176,0,0,50,2500,2
0,0.269,0,0,10.992,120.8241,0,0,49,2401,2
0,-9.84,0,0,31.44,988.4736,1,0,28,784,4
0,-3,0,0,20.229,409.2124,1,0,31,961,4
0,0.31,0,0,23.49,551.7801,0,0,43,1849,1
0,-0.5,1,1,18.744,351.3375,0,1,35,1225,1
0,0,0,0,30.96,958.5215,1,0,56,3136,3
0,-9.5,0,0,17.919,321.0906,1,0,26,676,4
0,5.518,0,1,75.603,5715.813,1,0,35,1225,4
0,1.953,1,1,28.539,814.4745,1,0,45,2025,3
1,3.172,0,0,29.898,893.8904,1,0,43,1849,4
0,90.762,1,1,73.614,5419.021,1,0,60,3600,2
0,1.14,0,0,34.488,1189.422,1,1,36,1296,5
0,-0.157,0,0,11.7,136.89,0,1,33,1089,1
0,0.828,1,1,44.838,2010.446,1,1,47,2209,3
1,207.75,0,0,49.788,2478.845,1,0,62,3844,2
0,6.999,1,1,43.05,1853.302,1,0,37,1369,5
0,1.059,0,0,38.538,1485.177,1,0,41,1681,4
0,8,0,0,12.555,157.628,0,1,57,3249,1
0,-4.2,0,0,10.947,119.8368,1,0,64,4096,2
0,-2.48,0,0,17.616,310.3234,0,0,45,2025,1
0,-3.25,0,0,15.144,229.3407,0,0,46,2116,3
0,2.6,1,1,14.532,211.179,1,1,26,676,3
0,-1.55,0,1,16.392,268.6977,1,0,39,1521,4
0,17.139,0,0,34.089,1162.06,1,0,58,3364,4
0,-0.377,1,1,19.302,372.5672,0,1,36,1296,1
0,-0.3,1,1,30.294,917.7265,0,0,56,3136,6
0,-0.8,0,0,20.91,437.2281,1,0,53,2809,5
0,1.05,1,1,17.244,297.3555,1,0,42,1764,3
0,8.1,1,1,55.908,3125.705,1,0,30,900,2
0,-5.55,1,1,21.921,480.5302,1,0,27,729,4
0,0.025,0,0,12.291,151.0687,0,0,34,1156,1
0,0.9,0,0,12.642,159.8202,0,0,64,4096,2
0,58.5,0,0,47.292,2236.533,0,1,47,2209,1
0,0,0,0,40.77,1662.193,1,0,61,3721,2
0,-57.2,0,0,10.542,111.1338,1,0,47,2209,2
0,-1.251,0,1,21.273,452.5406,0,1,44,1936,1
0,-0.001,0,1,30.654,939.6677,1,0,41,1681,3
0,0.4,1,1,15,225,1,0,47,2209,6
0,-0.531,0,1,33.573,1127.146,1,0,54,2916,2
0,0,0,0,18.942,358.7993,0,0,37,1369,4
0,25.7,1,1,68.76,4727.938,1,0,54,2916,5
0,14.4,0,0,29.82,889.2324,1,0,51,2601,2
1,100,0,0,31.512,993.0061,0,1,54,2916,2
1,-3.404,0,0,104.919,11008,1,1,64,4096,2
0,61.788,1,1,34.488,1189.422,1,0,45,2025,4
0,16.075,0,0,41.805,1747.658,1,0,38,1444,4
0,7.049,0,0,36.693,1346.376,1,0,30,900,4
0,11.999,0,0,48.111,2314.668,1,0,30,900,3
0,7.3,0,0,13.74,188.7876,0,0,38,1444,3
0,0,0,0,30.6,936.36,0,1,26,676,1
0,-0.112,0,0,37.83,1431.109,1,0,52,2704,2
1,-283.356,1,1,155.415,24153.82,1,0,44,1936,3
0,-0.959,0,0,20.418,416.8947,1,1,31,961,4
0,-0.775,0,0,23.1,533.61,0,0,44,1936,1
1,22.474,0,0,126.75,16065.56,1,0,40,1600,3
0,0.199,0,0,22.692,514.9268,0,0,44,1936,1
1,13.828,0,0,31.692,1004.383,1,1,62,3844,2
0,1.488,0,0,18.6,345.96,1,0,63,3969,2
0,61.01,0,0,32.634,1064.978,0,0,52,2704,5
0,0.059,0,0,12.003,144.072,0,0,37,1369,1
0,-1.6,1,1,93.12,8671.335,1,0,32,1024,3
0,0,0,0,21.96,482.2415,0,1,33,1089,1
0,0.173,0,0,14.292,204.2613,0,0,57,3249,1
0,0,0,0,12.264,150.4057,0,0,32,1024,2
1,6.65,0,0,17.616,310.3234,0,0,64,4096,1
0,2.5,0,0,47.802,2285.031,1,0,47,2209,6
0,0,0,0,12.24,149.8176,1,1,40,1600,4
1,49.85,0,1,79.92,6387.206,1,1,43,1849,4
0,-3.2,0,0,93.612,8763.206,1,0,41,1681,5
0,0,0,0,15.834,250.7155,1,1,32,1024,5
0,9.885,0,0,22.872,523.1284,1,1,53,2809,6
0,-25,0,1,50.94,2594.884,1,0,54,2916,3
0,6.5,0,0,38.4,1474.56,1,0,40,1600,4
0,5.48,1,1,42.771,1829.358,0,1,29,841,1
1,84.4,0,0,25.248,637.4615,0,1,59,3481,2
0,-3.775,0,0,32.703,1069.486,0,0,41,1681,1
1,4.7,1,1,36.492,1331.666,1,0,26,676,4
0,-2.765,1,1,30.846,951.4758,0,0,48,2304,1
0,8.099,1,1,20.46,418.6116,1,0,30,900,2
0,-5.77,0,0,29.82,889.2324,1,0,30,900,4
0,-5.989,0,0,118.599,14065.72,1,0,36,1296,4
0,0.869,1,1,44.43,1974.025,1,0,38,1444,6
0,4.5,0,0,19.416,376.9811,0,0,38,1444,2
1,80,1,1,54.33,2951.749,0,0,43,1849,2
0,1,0,0,39.78,1582.448,1,1,32,1024,3
1,-7.575,1,1,47.658,2271.285,1,0,36,1296,3
0,7.6,0,0,33.219,1103.502,1,0,58,3364,4
0,-4.751,0,0,50.397,2539.858,1,0,45,2025,2
0,0.095,0,0,48.45,2347.403,1,0,52,2704,4
1,361.99,1,1,76.899,5913.457,1,0,54,2916,2
0,-1.751,0,0,22.473,505.0357,0,0,43,1849,1
0,3,0,0,60.81,3697.856,1,0,31,961,4
0,16.999,0,0,33.651,1132.39,0,1,26,676,1
1,67.1,1,1,49.272,2427.73,1,0,54,2916,2
0,4.339,0,1,28.131,791.3532,0,0,38,1444,3
0,-0.5,0,0,26.424,698.2278,1,0,64,4096,3
1,2.7,0,0,40.392,1631.514,1,0,36,1296,6
0,0.8,0,0,21.012,441.5041,0,1,35,1225,1
0,1,0,0,17.52,306.9504,1,0,27,729,4
0,0.11,0,0,39.219,1538.13,1,0,52,2704,2
0,-7.119,0,1,40.557,1644.87,1,0,42,1764,4
0,3.71,1,1,24.237,587.4321,0,0,42,1764,1
0,-0.494,0,0,29.235,854.6852,1,0,51,2601,2
0,-7.8,0,0,38.52,1483.79,1,0,34,1156,2
1,11,0,0,26.01,676.5201,1,0,57,3249,4
1,3.67,0,1,18.882,356.5299,0,1,35,1225,1
0,1.513,0,0,42.375,1795.641,1,0,57,3249,2
0,5.06,1,1,47.586,2264.427,1,0,53,2809,3
1,931,0,0,42.876,1838.351,0,1,63,3969,1
0,1.009,1,1,51.711,2674.027,1,0,30,900,2
0,1.283,1,1,20.445,417.998,0,1,34,1156,1
0,-16.7,0,0,64.821,4201.762,1,0,34,1156,3
0,10.3,0,0,16.875,284.7656,1,1,40,1600,4
0,-6.65,0,0,18,324,0,0,37,1369,1
0,-2,1,1,60.15,3618.023,1,0,32,1024,4
0,1,0,0,54,2916,0,1,27,729,1
0,1.55,0,1,46.383,2151.383,1,0,29,841,2
1,35.914,1,1,100.563,10112.92,1,0,33,1089,3
1,33.185,1,1,122.802,15080.33,1,1,30,900,2
1,22.1,0,0,53.01,2810.06,0,0,35,1225,2
0,4.5,0,1,21.96,482.2415,0,0,43,1849,1
0,2,0,1,47.79,2283.884,1,0,28,784,3
0,3.025,0,0,44.169,1950.9,1,0,30,900,2
0,-9.4,0,0,59.331,3520.168,1,0,27,729,2
0,144.749,0,0,34.737,1206.659,1,0,61,3721,2
0,11.5,0,0,55.281,3055.989,1,0,43,1849,4
1,43.036,1,1,41.334,1708.5,0,0,38,1444,1
0,1.792,0,0,21.24,451.1376,0,0,47,2209,1
0,15.999,1,1,24.18,584.6724,0,1,61,3721,2
1,21.1,0,1,29.97,898.2009,1,0,28,784,2
0,12.499,0,0,39.15,1532.723,0,1,54,2916,1
0,-3.07,0,1,15.444,238.5172,0,0,43,1849,7
0,4.25,0,1,85.839,7368.333,0,1,52,2704,2
1,-5.9,0,0,106.086,11254.24,1,0,44,1936,4
0,0.257,0,0,11.997,143.928,0,0,33,1089,2
0,-1.3,1,1,23.541,554.1787,0,0,43,1849,1
0,0,0,0,22.683,514.5185,0,0,25,625,1
1,11.7,0,0,77.124,5948.111,0,1,38,1444,1
0,-11,0,0,48.135,2316.978,0,0,44,1936,1
0,2,0,0,73.65,5424.323,1,0,48,2304,4
0,3,1,1,62.112,3857.9,1,0,42,1764,7
0,0.2,0,0,25.38,644.1443,0,0,54,2916,2
1,7.997,0,0,62.61,3920.012,1,1,39,1521,3
1,29.857,1,1,61.92,3834.086,1,0,36,1296,4
0,0.976,1,1,21.753,473.193,1,1,36,1296,6
0,0.3,0,0,19.215,369.2162,0,1,29,841,1
0,-1.1,0,0,14.85,220.5225,0,1,37,1369,1
0,17.42,1,1,36.75,1350.563,0,1,30,900,1
1,31.5,1,1,44.898,2015.83,0,0,42,1764,2
0,14.362,1,1,75.477,5696.777,1,0,56,3136,2
0,2,0,0,46.008,2116.736,1,0,30,900,4
0,1.01,0,0,76.65,5875.223,1,0,29,841,2
1,50.3,1,1,36.417,1326.198,1,0,37,1369,5
0,-11.3,0,0,50.4,2540.16,1,0,34,1156,5
0,-3.1,0,0,53.976,2913.409,1,1,32,1024,3
0,58.249,1,1,45.963,2112.597,1,0,27,729,2
0,-2.1,0,0,29.172,851.0056,1,0,32,1024,5
0,13.09,1,1,48.9,2391.21,1,0,35,1225,3
0,-1.052,1,1,23.64,558.8495,0,0,52,2704,2
0,20.7,1,1,31.05,964.1025,0,0,26,676,1
0,83,1,1,40.26,1620.867,0,0,32,1024,1
0,-12.8,0,1,57.9,3352.41,0,0,28,784,1
1,13.449,0,0,39.165,1533.897,1,0,51,2601,3
0,-6,0,0,31.944,1020.419,0,0,49,2401,2
0,-1.42,1,1,38.304,1467.197,0,0,54,2916,1
0,0,0,0,16.728,279.826,0,0,50,2500,1
0,-3.23,1,1,78.243,6121.966,1,0,52,2704,4
0,-0.98,0,0,10.59,112.1481,0,0,55,3025,3
0,-10,0,0,21.081,444.4085,0,1,41,1681,1
0,-3.9,0,0,31.506,992.6281,1,0,48,2304,5
0,2.3,1,1,31.224,974.9382,0,1,35,1225,1
0,0.3,0,0,33.906,1149.617,1,0,28,784,2
0,0,0,0,30.174,910.4703,0,1,64,4096,1
0,-2.9,0,0,24.606,605.4553,1,0,33,1089,2
0,-0.975,0,1,24.21,586.1241,1,0,38,1444,6
1,54.253,0,0,50.544,2554.696,0,0,52,2704,2
1,4.7,0,1,44.352,1967.1,1,0,30,900,4
0,-1.9,0,0,25.164,633.2269,1,0,38,1444,6
0,4.9,1,1,52.17,2721.709,0,0,44,1936,1
0,0,0,0,20.028,401.1208,0,1,31,961,1
0,1.5,0,1,35.535,1262.736,1,0,33,1089,2
0,-5.427,0,0,37.74,1424.308,1,0,44,1936,3
0,-14.8,0,1,72.129,5202.592,1,0,56,3136,4
0,55.568,0,0,38.241,1462.374,0,0,40,1600,1
0,6.299,1,1,32.226,1038.515,0,0,34,1156,3
0,-7.29,0,0,34.263,1173.953,1,0,32,1024,3
0,35.4,1,1,36.93,1363.825,0,0,39,1521,3
0,0.199,0,0,20.418,416.8947,1,0,48,2304,2
0,0,0,0,10.056,101.1231,1,0,34,1156,7
0,0.65,0,0,30.513,931.0432,1,0,61,3721,2
1,47.348,0,0,45.729,2091.141,1,0,49,2401,4
0,25.437,0,0,22.974,527.8047,1,0,62,3844,2
0,7.322,0,0,20.142,405.7002,0,0,37,1369,1
0,-0.495,0,0,28.254,798.2885,1,1,25,625,3
0,3.3,0,0,20.004,400.16,0,0,25,625,1
0,-0.062,0,0,25.437,647.041,0,0,30,900,1
0,0,0,0,21.216,450.1187,0,1,39,1521,1
0,0,0,0,34.68,1202.702,0,1,34,1156,1
0,11.422,0,0,11.82,139.7124,0,0,57,3249,2
0,59.549,0,0,52.182,2722.961,1,0,44,1936,5
0,77.098,0,0,21.396,457.7888,1,0,49,2401,6
0,-2.482,0,0,36.051,1299.675,1,0,33,1089,5
1,38,0,0,99.345,9869.43,0,1,39,1521,1
0,10.749,0,0,16.524,273.0426,0,0,62,3844,4
0,1,0,0,31.338,982.0702,1,0,31,961,4
1,62.535,0,0,46.71,2181.824,1,0,36,1296,5
0,-3.888,0,0,31.896,1017.355,1,0,41,1681,5
0,0.153,0,0,20.1,404.01,0,1,37,1369,1
0,0,0,0,10.422,108.6181,1,0,59,3481,6
1,9.5,1,1,20.562,422.7959,0,1,36,1296,1
0,-1.607,0,0,27.093,734.0307,1,0,30,900,4
1,49.099,0,1,10.149,103.0022,0,1,48,2304,1
0,20.1,1,1,91.992,8462.527,1,0,52,2704,8
0,5,0,0,54.852,3008.742,1,0,41,1681,5
1,93.521,0,0,52.77,2784.673,1,0,54,2916,5
0,34.45,0,0,42.75,1827.563,1,0,31,961,2
0,-0.35,0,0,15.33,235.0089,0,0,26,676,1
0,38.149,0,0,44.748,2002.384,1,0,29,841,2
0,-8.252,0,0,30.663,940.2196,0,0,47,2209,2
1,21.275,1,1,46.11,2126.132,1,0,39,1521,4
1,39,0,0,21.996,483.824,0,0,47,2209,2
1,79.098,1,1,159.096,25311.54,1,0,41,1681,4
0,-9,0,1,42.546,1810.162,1,1,38,1444,4
0,0.5,0,0,62.745,3936.935,1,1,40,1600,7
1,99,0,1,64.2,4121.64,0,0,44,1936,1
0,2.006,1,1,16.32,266.3424,0,0,53,2809,2
0,-3.395,0,1,29.427,865.9483,0,0,29,841,4
1,31.7,0,0,51.372,2639.083,1,0,35,1225,3
1,215.6,1,1,111.282,12383.68,1,0,53,2809,4
0,24.5,0,0,52.065,2710.764,1,0,44,1936,5
0,-0.595,0,0,31.536,994.5192,1,0,31,961,4
1,59.348,1,1,63.813,4072.099,1,0,43,1849,2
1,-19.9,1,1,45.822,2099.656,1,0,38,1444,5
0,5.8,0,0,53.337,2844.836,1,0,29,841,2
0,0.765,1,1,57.834,3344.771,1,0,30,900,2
0,-18.5,0,0,12.024,144.5766,0,0,56,3136,2
0,2,0,0,12.588,158.4577,0,0,41,1681,2
1,51.011,1,1,74.688,5578.298,1,0,55,3025,4
0,-3.9,0,0,58.446,3415.935,1,1,27,729,2
0,2.4,1,1,21.933,481.0565,0,1,33,1089,1
0,0.25,0,1,35.607,1267.858,1,0,32,1024,6
1,73,0,0,66.45,4415.602,1,0,48,2304,2
0,-4,0,0,13.773,189.6955,0,1,39,1521,1
0,-1.551,0,0,16.59,275.2281,0,0,52,2704,2
0,-1,0,0,30.54,932.6917,1,0,38,1444,4
0,20.399,0,0,38.196,1458.934,1,0,31,961,2
1,36.725,1,1,54.816,3004.794,1,0,40,1600,4
1,93.28,0,1,61.194,3744.706,1,0,54,2916,4
0,51.315,1,1,42.27,1786.753,1,0,52,2704,4
0,-14.8,0,0,15.513,240.6532,1,0,44,1936,4
0,5.849,0,0,35.157,1236.015,1,0,40,1600,4
0,-3.861,0,0,11.736,137.7337,0,0,58,3364,3
0,4.701,0,0,20.7,428.49,0,1,52,2704,1
0,47.199,0,0,34.248,1172.926,0,0,55,3025,2
0,0.876,0,0,10.848,117.6791,0,0,47,2209,5
1,43.399,0,0,76.077,5787.71,1,0,55,3025,3
0,45.423,1,1,81.216,6596.039,1,0,40,1600,4
0,-21.07,0,0,33.453,1119.103,1,0,27,729,3
0,0.6,0,0,24.015,576.7202,1,0,47,2209,5
0,-7.278,0,1,49.14,2414.74,1,0,39,1521,5
1,8.009,1,1,21.924,480.6618,1,0,62,3844,2
0,0,0,0,10.2,104.04,0,1,55,3025,1
0,0,0,0,12.369,152.9922,0,0,27,729,2
0,-10.2,0,0,61.83,3822.949,1,1,25,625,2
0,72.964,0,0,55.314,3059.638,0,1,59,3481,1
0,17.6,1,1,99.645,9929.125,1,0,38,1444,3
0,171.7,1,1,73.8,5446.44,1,0,35,1225,4
0,0.448,0,0,15.3,234.09,0,0,30,900,1
0,32.699,1,1,43.404,1883.907,1,0,51,2601,3
0,0.072,1,1,33.258,1106.094,1,0,31,961,4
0,10.02,1,1,33.15,1098.923,1,0,35,1225,5
0,8.7,1,1,19.5,380.25,0,0,44,1936,2
0,13.949,0,0,55.788,3112.301,0,0,35,1225,1
1,1.5,0,0,24.912,620.6078,0,1,30,900,1
0,30.65,1,1,67.767,4592.366,1,0,35,1225,4
0,0.1,0,1,30.105,906.311,1,0,44,1936,2
0,-0.75,0,0,38.454,1478.71,1,0,39,1521,3
0,-1.755,0,0,21.69,470.4561,1,0,30,900,5
1,22.499,0,0,39.288,1543.547,1,0,60,3600,2
0,0.23,0,0,31.725,1006.476,1,0,30,900,6
0,0.04,0,0,17.85,318.6225,0,0,44,1936,1
1,20.399,0,0,50.424,2542.58,1,0,35,1225,4
0,0,0,0,16.08,258.5664,0,0,43,1849,1
0,-7.7,0,0,56.346,3174.872,1,0,37,1369,4
1,46.045,1,1,94.245,8882.12,1,0,36,1296,4
0,-10.475,1,1,28.434,808.4924,1,0,32,1024,4
0,4.498,0,0,28.599,817.9028,0,1,32,1024,1
1,97,1,1,60.033,3603.961,1,0,28,784,2
0,-6.2,0,0,26.751,715.616,1,0,30,900,4
0,-2.736,0,0,39.957,1596.562,1,0,30,900,4
1,-9.438,1,1,23.415,548.2623,0,0,33,1089,1
0,0,0,0,16.32,266.3424,1,0,50,2500,6
0,3.1,0,0,15.009,225.2701,1,0,32,1024,4
1,35.4,0,0,85.086,7239.627,1,1,42,1764,4
0,10.074,1,1,63.846,4076.312,1,0,50,2500,5
0,53.821,1,1,69.162,4783.383,1,0,56,3136,7
1,15.434,0,0,35.772,1279.636,1,0,56,3136,2
0,-6.201,0,1,31.116,968.2054,1,0,46,2116,3
1,169.199,0,0,30,900,1,0,59,3481,2
0,0.249,0,1,31.014,961.8682,0,1,33,1089,1
0,20.949,0,0,27.975,782.6006,1,0,26,676,3
0,5.7,0,0,22.737,516.9711,0,0,47,2209,2
0,1.999,1,1,31.203,973.6271,1,0,33,1089,4
0,-2.09,0,0,35.751,1278.134,1,0,32,1024,4
0,5.124,0,0,28.893,834.8054,1,0,35,1225,4
1,144.498,1,1,50.373,2537.439,1,0,62,3844,2
1,10.8,1,1,65.529,4294.05,1,0,33,1089,5
0,0.499,0,0,43.146,1861.577,1,0,32,1024,3
0,0.499,0,0,18.03,325.0809,0,1,26,676,1
0,-2.1,0,1,21.675,469.8056,1,0,52,2704,3
0,12.08,1,1,27,729,1,0,36,1296,4
1,4.65,0,0,45.42,2062.976,1,0,35,1225,3
0,0,0,0,19.8,392.04,1,0,38,1444,6
1,12.899,0,0,58.938,3473.688,1,0,42,1764,3
0,2.899,0,0,35.34,1248.916,1,0,52,2704,2
0,3.2,0,0,46.506,2162.808,0,0,25,625,3
0,0.6,1,1,25.5,650.25,1,0,33,1089,4
1,19.6,0,0,94.929,9011.516,1,0,37,1369,4
0,3,0,0,39.66,1572.916,1,0,26,676,2
0,-1.5,0,1,23.1,533.61,1,0,29,841,3
1,43.2,0,0,53.1,2819.61,1,0,42,1764,6
0,-5.075,0,1,31.998,1023.872,1,0,52,2704,2
0,15.9,1,1,52.845,2792.594,1,0,41,1681,2
1,37.099,1,1,30.432,926.1066,0,1,64,4096,1
0,22.8,1,1,48.423,2344.787,1,0,47,2209,2
0,-5.38,0,0,15.684,245.9879,0,0,34,1156,1
0,-0.932,0,0,58.149,3381.306,1,0,33,1089,3
0,-2.35,0,0,14.646,214.5053,0,0,36,1296,2
1,11.661,0,0,24.261,588.5961,1,0,40,1600,4
0,0,0,0,20.091,403.6483,1,0,57,3249,3
0,-1.3,0,0,27.36,748.5696,1,0,52,2704,4
1,155.312,1,1,90.39,8170.352,1,0,60,3600,2
0,11.999,1,1,53.292,2840.037,1,0,53,2809,4
0,1.47,1,1,42.579,1812.971,1,0,28,784,4
0,-3,0,0,14.871,221.1467,0,0,54,2916,2
0,1.5,1,1,19.866,394.6579,0,0,51,2601,3
1,3.95,1,1,25.257,637.9161,0,0,53,2809,6
1,115.24,1,1,43.326,1877.142,1,0,63,3969,2
0,-14.65,0,0,25.488,649.6382,1,0,37,1369,4
0,-3.1,0,0,24.651,607.6718,0,1,27,729,1
0,2.999,0,0,18.402,338.6336,0,0,60,3600,5
0,2,0,0,16.425,269.7806,0,1,37,1369,1
1,84,0,0,25.02,626.0004,0,0,62,3844,2
0,-1.151,0,0,22.953,526.8401,0,1,58,3364,1
1,79.1,1,1,47.43,2249.605,0,0,30,900,2
1,19.046,0,0,10.998,120.956,0,1,41,1681,1
1,13.369,0,1,69.312,4804.153,1,0,49,2401,5
0,0.4,1,1,30.129,907.7567,0,0,28,784,1
0,-1.025,0,1,37.431,1401.08,1,0,39,1521,4
0,-2.1,0,0,31.569,996.6018,1,0,29,841,4
1,28.3,0,0,52.182,2722.961,1,0,41,1681,4
0,3.549,1,1,14.436,208.3981,0,0,45,2025,1
0,0,0,0,30.6,936.36,0,1,50,2500,3
1,3.338,0,0,27.876,777.0714,1,0,34,1156,5
0,-5.75,1,1,37.914,1437.472,1,0,42,1764,5
0,5,0,0,31.635,1000.773,0,0,41,1681,2
1,24.566,1,1,47.316,2238.804,1,0,38,1444,4
1,41.445,0,0,60.426,3651.301,1,0,50,2500,2
0,-2.4,0,0,47.676,2273.001,1,0,35,1225,4
0,0.06,1,1,37.2,1383.84,1,0,38,1444,4
0,0.9,0,0,17.46,304.8516,0,1,35,1225,1
0,-1.9,0,0,29.097,846.6354,1,0,55,3025,2
0,0.889,0,0,32.007,1024.448,1,0,56,3136,2
1,7.1,0,1,59.1,3492.81,0,1,26,676,1
0,0.75,0,0,26.58,706.4964,0,0,63,3969,2
1,-3.62,0,1,23.325,544.0557,0,1,29,841,1
0,3,0,0,50.937,2594.578,1,0,42,1764,5
0,-0.3,0,0,43.23,1868.833,1,0,39,1521,3
0,-2.65,0,0,29.481,869.1294,1,0,38,1444,5
1,53.5,0,0,69.63,4848.336,0,1,32,1024,1
0,-1.4,0,0,22.68,514.3824,1,0,28,784,4
0,-0.226,0,0,10.56,111.5136,0,0,43,1849,3
0,-3.995,0,0,33.36,1112.89,1,1,36,1296,4
0,-0.04,0,1,20.796,432.4736,1,0,46,2116,4
0,13,0,1,23.88,570.2543,0,1,56,3136,1
0,0,0,0,25.536,652.0873,0,0,40,1600,3
0,-1.4,0,0,16.686,278.4226,1,1,34,1156,4
0,0.055,0,0,32.64,1065.37,0,1,26,676,1
0,-19.733,0,0,27.261,743.1621,1,0,32,1024,8
0,0.075,0,0,19.512,380.7181,0,0,42,1764,1
