assignment,female,age,white,black,hispanic,educ,educmis,geddegree,hsdegree,english,cohabmarried,haschild,everwkd,mwearn,hhsize,hhsizemis,educmum,educmummis,educdad,educdadmis,welfarechild,welfarechildmis,health,healthmis,smoke,smokemis,alcohol,alcoholmis,everwkdy1,earnq4,earnq4mis,pworky1,pworky1mis,health12,health12mis,trainy1,trainy2,pworky2,pworky3,pworky4,earny2,earny3,earny4,health30,health48
0,1,20,0,0,1,9,0,0,0,0,1,1,0,0,3,0,14,0,0,1,3,0,3,0,2,0,2,0,0,0,0,0,0,3,0,1,1,0,7.692307472229004,100,0,20.282346725463867,263.39117431640625,2,3
0,0,22,1,0,0,10,0,0,0,1,0,0,0,0,4,0,12,0,12,0,1,0,2,0,1,0,2,0,1,347.953857421875,0,78.84615325927734,0,1,0,0,0,72.633941650390625,96.15384674072266,100,241.95030212402344,290.8565368652344,393.08673095703125,2,2
1,0,18,0,1,0,11,0,0,0,1,0,0,1,0,6,0,12,0,12,0,1,0,2,0,1,0,0,1,0,0,0,25,0,2,0,1,1,26.923076629638672,44.230770111083984,0,34.24306869506836,192.108154296875,0,2,2
1,0,16,1,0,0,9,0,0,0,1,0,0,0,0,4,0,7,0,12,0,3,0,3,0,0,1,0,1,1,201.5369110107422,0,44.90156173706055,0,1,0,1,0,78.84615325927734,15.384614944458008,32.69230651855469,214.2213592529297,45.02997589111328,49.89354705810547,2,3
0,0,19,0,1,0,12,0,0,1,1,0,0,0,0,3,0,12,0,0,0,4,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,21.153846740722656,67.30769348144531,28.846153259277344,49.6348991394043,123.90281677246094,45.42727279663086,1,2
1,1,18,0,0,1,10,0,0,0,1,0,0,0,0,3,0,8,0,0,1,1,0,1,0,0,1,3,0,1,44.30769348144531,0,7.692307472229004,0,1,0,1,0,78.84615325927734,0,0,243.7407684326172,0,0,2,2
1,1,19,0,1,0,12,0,0,1,1,0,1,0,0,2,0,12,0,13,0,1,0,1,0,0,1,0,1,1,228.65538024902344,0,38.46154022216797,0,2,0,0,0,100,100,100,211.3726043701172,296.5783386230469,315.8185119628906,1,2
1,0,21,0,1,0,10,0,0,0,1,0,0,0,0,4,0,12,0,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0,2,0,0,0,21.153846740722656,5.769230842590332,100,46.220191955566406,10.099595069885254,251.8883819580078,1,1
1,0,18,0,1,0,11,0,0,0,1,0,0,0,0,4,0,11,0,12,0,2,0,1,0,0,1,4,0,1,338.4803161621094,0,34.61538314819336,0,0,0,1,0,90.384613037109375,90.384613037109375,21.153846740722656,554.005859375,339.46954345703125,100.12601470947266,1,1
1,1,16,0,1,0,10,0,0,0,1,0,0,0,0,3,0,10,0,8,0,3,0,3,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,3
1,0,19,0,1,0,12,0,0,0,1,0,0,0,0,2,0,11,0,0,1,4,0,4,0,0,1,0,1,1,58.46154022216797,0,36.53845977783203,0,1,0,1,1,26.923076629638672,7.692307472229004,13.461538314819336,50.181922912597656,15.504676818847656,30.737897872924805,1,1
1,0,16,1,0,0,9,0,0,0,1,0,0,0,0,5,0,12,0,12,0,2,0,3,0,1,0,0,1,1,583.70306396484375,0,71.15384674072266,0,3,0,1,1,65.384613037109375,17.30769157409668,98.07691955566406,238.01043701171875,50.6038818359375,160.83737182617188,3,2
1,1,16,0,0,0,8,0,0,0,1,0,1,0,0,10,0,12,0,0,1,3,0,2,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,3
0,1,16,0,1,0,10,0,0,0,1,0,0,0,0,7,0,12,0,12,0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,84.615386962890625,0,0,112.89046478271484,0,0,3,3
1,0,16,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,2,0,1,0,0,1,1,347.44232177734375,0,51.92307662963867,0,1,0,1,1,84.615386962890625,53.846153259277344,55.769229888916016,320.96533203125,280.1091003417969,349.96795654296875,2,1
1,1,17,0,1,0,9,0,0,0,1,0,1,0,0,4,0,12,0,12,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,73.07691955566406,71.15384674072266,28.846153259277344,211.59434509277344,187.41421508789062,82.33365631103516,2,1
0,1,19,0,1,0,9,0,0,0,1,0,1,0,0,3,0,15,0,12,0,1,0,2,0,0,1,0,1,1,198.53846740722656,0,53.846153259277344,0,2,0,1,0,98.07691955566406,0,38.46154022216797,409.0397033691406,0,65.90351867675781,3,1
1,1,19,0,1,0,11,0,0,0,1,0,0,0,0,3,0,12,0,12,0,1,0,1,0,0,1,0,1,0,0,0,7.692307472229004,0,1,0,1,1,80.76923370361328,100,100,214.3433837890625,313.42596435546875,321.5481262207031,2,1
1,1,22,0,1,0,12,0,0,1,1,0,1,0,0,3,0,12,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,16,0,1,0,9,0,0,0,1,0,1,0,0,3,0,11,0,12,0,0,1,2,0,0,1,0,1,0,0,0,0,0,3,0,1,1,0,0,92.30769348144531,0,0,184.2156982421875,2,2
1,0,24,0,1,0,11,0,1,0,1,0,1,0,0,3,0,14,0,13,0,4,0,2,0,1,0,0,0,1,184.61538696289062,0,42.30769348144531,0,2,0,1,0,63.46154022216797,90.384613037109375,92.30769348144531,211.10365295410156,374.7055969238281,277.7032470703125,3,1
1,0,16,0,1,0,10,0,0,0,1,0,0,0,0,4,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,1,36.53845977783203,0,17.30769157409668,103.23138427734375,0,19.639116287231445,2,2
1,1,18,0,1,0,9,0,0,0,1,0,0,0,0,4,0,0,1,0,1,1,0,2,0,2,0,4,0,0,0,0,0,0,1,0,1,1,0,55.769229888916016,51.92307662963867,0,207.18502807617188,268.6821594238281,2,2
0,0,19,0,1,0,12,0,0,1,1,0,0,0,0,4,0,0,1,0,1,1,0,1,0,0,1,4,0,1,210.45077514648438,0,100,0,3,0,0,0,100,70.8189697265625,76.21788024902344,414.83782958984375,226.5242919921875,270.8023986816406,1,1
0,0,23,0,0,0,11,0,0,0,1,0,1,0,0,5,0,12,0,12,0,1,0,2,0,1,0,3,0,1,394.17083740234375,0,100,0,1,0,0,0,100,100,100,409.14093017578125,439.1220703125,547.43218994140625,2,1
1,0,17,0,1,0,8,0,0,0,1,0,0,1,0,0,0,12,0,0,1,3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,21.153846740722656,9.615385055541992,7.692307472229004,57.275306701660156,14.902006149291992,16.68628692626953,3,3
0,1,20,0,1,0,11,0,0,0,1,0,1,1,0,7,0,0,1,0,1,4,0,2,0,0,1,0,1,0,0,0,21.153846740722656,0,2,0,0,0,0,11.538461685180664,19.230770111083984,0,22.214170455932617,60.515235900878906,3,2
1,1,19,1,0,0,12,0,0,1,1,0,0,0,0,4,0,12,0,12,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,63.46154022216797,96.15384674072266,78.84615325927734,150.9386749267578,334.3424072265625,225.04531860351562,1,2
0,0,21,1,0,0,12,0,0,1,1,0,0,0,0,3,0,0,1,12,0,1,0,2,0,0,1,0,1,1,245.39353942871094,0,90.384613037109375,0,1,0,0,0,80.76923370361328,100,100,190.36976623535156,186.44390869140625,181.28939819335938,3,2
0,1,17,1,0,0,9,0,0,0,1,0,0,0,0,4,0,12,0,12,0,1,0,1,0,0,1,0,1,1,317.13946533203125,0,100,0,2,0,1,1,15.384614944458008,19.230770111083984,25,24.902307510375977,54.42471694946289,48.89384841918945,1,2
1,0,21,0,1,0,12,0,0,0,0,0,0,0,0,1,0,1,0,8,0,0,1,1,0,0,1,4,0,1,104.2326889038086,0,55.769229888916016,0,1,0,0,0,59.61538314819336,100,100,123.62124633789062,246.65028381347656,246.15440368652344,2,1
1,1,22,0,1,0,12,0,0,1,1,0,1,0,0,1,0,16,0,0,1,2,0,2,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
0,1,20,0,0,1,10,0,0,0,0,0,0,0,0,8,0,3,0,6,0,1,0,1,0,0,1,4,0,1,285.8953857421875,0,86.53845977783203,0,2,0,0,0,100,100,100,191.196044921875,155.8477325439453,228.09674072265625,2,2
1,0,21,0,0,1,12,0,0,0,0,0,0,0,0,2,0,8,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,4,0,1,1,84.615386962890625,100,100,263.5251159667969,190.38987731933594,249.48081970214844,4,2
1,1,16,0,0,1,9,0,0,0,1,0,0,0,0,2,0,9,0,0,1,1,0,1,0,1,0,4,0,0,0,0,0,0,2,0,1,1,9.615385055541992,36.53845977783203,53.846153259277344,19.874134063720703,41.096214294433594,156.0846710205078,2,2
1,0,23,0,1,0,12,0,0,1,1,0,0,0,0,1,0,12,0,0,1,1,0,1,0,0,1,0,1,1,220.4587860107422,0,100,0,1,0,1,1,100,100,73.07691955566406,193.7123565673828,134.90725708007812,62.573577880859375,1,1
1,0,16,0,0,1,8,0,0,0,0,0,0,0,0,4,0,8,0,12,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,36.53845977783203,100,0,80.5046615600586,360.3157043457031,2,2
0,0,19,0,0,1,10,0,1,0,1,0,0,0,0,1,0,0,1,9,0,4,0,2,0,1,0,4,0,1,17.035442352294922,0,65.384613037109375,0,1,0,0,1,100,63.46154022216797,100,261.0726013183594,179.4593048095703,246.72463989257812,1,1
1,1,18,0,1,0,8,0,0,0,1,0,1,1,0,4,0,0,1,11,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,7.692307472229004,48.07692337036133,0,14.04918098449707,84.43421936035156,1,1
0,0,19,0,0,1,10,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.692307472229004,80.76923370361328,19.230770111083984,17.160446166992188,180.1846923828125,37.69051742553711,2,1
1,1,20,0,1,0,11,0,0,0,1,0,1,0,0,2,0,14,0,12,0,2,0,1,0,0,1,4,0,0,0,0,15.384614944458008,0,2,0,1,1,0,0,0,0,0,0,2,2
1,0,16,0,1,0,8,0,0,0,1,0,0,0,0,8,0,0,1,12,0,1,0,3,0,2,0,3,0,0,0,0,0,0,1,0,1,1,0,36.53845977783203,51.92307662963867,0,77.379364013671875,98.800384521484375,1,1
0,0,17,0,1,0,10,0,0,0,1,0,0,0,0,2,0,12,0,12,0,1,0,2,0,1,0,3,0,1,51.375,0,76.92308044433594,0,2,0,1,1,100,100,66.8274154663086,141.2757110595703,172.21824645996094,229.0352325439453,3,3
0,1,17,0,0,0,10,0,0,0,1,0,0,0,0,3,0,0,1,0,1,1,0,3,0,0,1,0,1,1,392.76922607421875,0,48.07692337036133,0,1,0,1,1,84.615386962890625,96.15384674072266,100,112.42618560791016,276.2998962402344,333.2679443359375,2,1
1,0,16,0,1,0,9,0,0,0,1,0,0,0,0,5,0,10,0,9,0,3,0,3,0,0,1,3,0,1,52.29484558105469,0,5.769230842590332,0,1,0,1,1,11.538461685180664,0,0,26.147422790527344,0,0,2,2
1,0,18,0,1,0,9,0,0,0,1,0,0,0,0,7,0,9,0,8,0,3,0,1,0,0,1,4,0,1,172.71153259277344,0,26.923076629638672,0,1,0,1,0,5.769230842590332,25,7.692307472229004,11.319231033325195,46.205474853515625,16.759471893310547,2,1
0,0,16,0,1,0,9,0,0,0,1,0,0,0,0,5,0,10,0,7,0,1,0,1,0,0,1,3,0,0,0,0,0,0,2,0,1,1,0,21.153846740722656,30.769229888916016,0,29.933595657348633,68.92212677001953,2,3
1,1,20,0,1,0,12,0,0,1,1,0,1,0,0,4,0,12,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2
1,1,16,0,1,0,9,0,0,0,1,0,0,0,0,6,0,11,0,10,0,4,0,3,0,2,0,2,0,1,45.769229888916016,0,30.769229888916016,0,2,0,1,1,15.384614944458008,32.69230651855469,46.153846740722656,26.260616302490234,75.52818298339844,91.647247314453125,2,3
0,0,16,0,0,1,8,0,0,0,0,0,0,0,0,0,0,11,0,10,0,2,0,1,0,1,0,4,0,1,140.14190673828125,0,21.153846740722656,0,2,0,1,0,67.30769348144531,100,15.384614944458008,132.89376831054688,181.46934509277344,43.76491165161133,1,1
0,1,16,1,0,0,9,0,0,0,1,0,0,0,0,5,0,12,0,12,0,1,0,2,0,0,1,3,0,1,95.78845977783203,0,9.615385055541992,0,2,0,0,0,75,0,0,182.23960876464844,0,0,2,2
1,1,21,0,0,1,12,0,0,1,0,0,0,1,0,7,0,0,1,0,1,0,1,3,0,0,1,0,1,1,224.2982635498047,0,51.92307662963867,0,3,0,1,0,0,50,36.53845977783203,0,118.77376556396484,67.13722229003906,2,1
1,1,18,0,1,0,12,0,1,0,1,0,0,0,0,4,0,9,0,9,0,2,0,2,0,0,1,0,1,1,71.473846435546875,0,100,0,2,0,0,0,100,100,67.30769348144531,125.5028305053711,173.7858123779297,181.09744262695312,2,2
0,1,16,0,1,0,9,0,0,0,1,0,0,0,0,4,0,12,0,16,0,2,0,2,0,0,0,0,0,1,35.30769348144531,0,5.769230842590332,0,1,0,1,0,63.46154022216797,0,23.076923370361328,46.69182586669922,0,79.0403060913086,1,2
1,0,16,0,1,0,8,0,0,0,1,0,0,1,0,7,0,12,0,0,1,0,1,2,0,1,0,2,0,1,176.31629943847656,0,71.15384674072266,0,2,0,1,1,71.15384674072266,28.846153259277344,30.769229888916016,110.06684112548828,79.748870849609375,64.5495834350586,1,2
1,1,18,0,1,0,11,0,0,0,1,0,0,1,0,3,0,11,0,0,1,2,0,2,0,0,1,0,0,1,218.39230346679688,0,73.07691955566406,0,3,0,1,1,19.230770111083984,48.07692337036133,71.15384674072266,42.63576889038086,38.78862380981445,160.33396911621094,2,2
1,0,16,0,0,0,9,0,0,0,1,0,0,0,0,2,0,0,1,14,0,1,0,1,0,0,1,4,0,1,120.54115295410156,0,96.15384674072266,0,2,0,1,1,98.07691955566406,88.46154022216797,36.53845977783203,285.8673400878906,246.33599853515625,158.30442810058594,1,1
1,0,22,0,1,0,12,0,0,0,1,0,0,0,0,4,0,11,0,12,0,2,0,2,0,0,1,4,0,1,113.19230651855469,0,26.923076629638672,0,1,0,1,0,100,100,100,308.3526611328125,333.1595764160156,368.75640869140625,2,2
0,0,19,0,0,1,10,0,0,0,1,0,0,0,0,0,0,12,0,12,0,1,0,1,0,0,1,3,0,1,359.8509521484375,0,40.38461685180664,0,1,0,0,0,100,100,76.92308044433594,522.486572265625,538.581298828125,388.9435119628906,2,2
1,0,16,0,0,1,9,0,0,0,1,0,0,1,0,4,0,12,0,12,0,4,0,1,0,0,1,0,1,1,19.921846389770508,0,1.923076868057251,0,1,0,0,0,11.538461685180664,0,11.538461685180664,29.882768630981445,0,0,1,1
1,1,18,0,0,0,12,0,0,1,0,0,0,0,0,2,0,12,0,12,0,0,1,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,46.153846740722656,88.46154022216797,0,21.935850143432617,48.288055419921875,0,2,2
1,0,18,0,1,0,11,0,0,0,1,0,1,1,0,6,0,0,1,12,0,4,0,1,0,0,1,0,1,1,45.1135368347168,0,5.769230842590332,0,1,0,0,0,26.923076629638672,67.30769348144531,67.30769348144531,75.76299285888672,255.27496337890625,228.36111450195312,1,1
1,0,17,1,0,0,9,0,0,0,1,0,0,0,0,2,0,12,0,12,0,4,0,1,0,0,1,4,0,0,0,0,23.076923370361328,0,1,0,1,0,80.76923370361328,100,100,205.6337890625,255.82611083984375,255.8668975830078,1,3
1,1,18,0,1,0,10,0,0,0,1,0,1,0,0,4,0,0,1,0,1,0,1,2,0,0,1,4,0,0,0,0,0,0,2,0,1,0,44.230770111083984,100,80.76923370361328,121.34215545654297,281.2478332519531,202.9527130126953,1,1
1,0,21,0,1,0,1,0,0,0,1,0,0,0,0,4,0,12,0,12,0,4,0,3,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,88.46154022216797,0,0,378.2812194824219,2,2
0,1,21,0,1,0,10,0,0,1,1,0,0,1,0,5,0,9,0,0,1,4,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,46.153846740722656,78.84615325927734,0,79.39286804199219,168.15090942382812,2,2
0,1,16,0,1,0,8,0,0,0,1,0,0,0,0,3,0,13,0,0,1,4,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2
1,1,22,0,1,0,13,0,0,1,1,0,1,1,0,3,0,13,0,16,0,1,0,2,0,0,1,4,0,0,0,0,11.538461685180664,0,1,0,1,1,71.15384674072266,100,50,169.14585876464844,232.89144897460938,138.64051818847656,1,3
1,0,16,1,0,0,9,0,0,0,1,0,0,0,0,1,0,12,0,10,0,1,0,1,0,1,0,0,1,1,201.5369110107422,0,44.90156173706055,0,2,0,0,0,36.53845977783203,73.47692108154297,77.38890838623047,117.90865325927734,280.1091003417969,320.4593811035156,1,2
1,0,16,0,1,0,9,0,0,0,1,0,0,0,0,4,0,0,1,0,1,3,0,2,0,1,0,0,1,1,333.54461669921875,0,100,0,1,0,0,0,57.69230651855469,30.769229888916016,100,190.16307067871094,7.422897815704346,59.875396728515625,1,3
1,0,17,0,0,0,9,0,0,0,0,0,0,0,200,3,0,12,0,12,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,15.384614944458008,25,34.61538314819336,31.39684295654297,148.723876953125,115.70623016357422,2,2
0,0,21,0,0,1,11,0,0,0,1,1,1,0,0,3,0,6,0,0,1,2,0,1,0,0,1,0,1,1,139.01683044433594,0,94.23076629638672,0,1,0,1,1,100,100,100,311.3356628417969,346.2308349609375,358.24591064453125,1,1
1,0,16,0,1,0,10,0,0,0,1,0,0,0,0,4,0,11,0,0,1,2,0,1,0,0,0,4,0,0,0,0,0,0,2,0,1,1,0,7.692307472229004,0,0,15.549920082092285,0,1,2
1,0,16,0,1,0,10,0,0,0,1,0,0,0,0,1,0,12,0,0,1,1,0,3,0,2,0,4,0,0,0,0,0,0,1,0,1,1,0,9.615385055541992,80.76923370361328,0,26.477588653564453,231.85833740234375,2,2
0,1,17,0,1,0,11,0,0,0,1,0,1,0,0,1,0,11,0,15,0,4,0,1,0,1,0,4,0,0,0,0,0,0,3,0,1,1,0,3.846153736114502,0,0,3.332125663757324,0,2,2
1,1,16,0,1,0,9,0,0,0,1,0,0,0,40,3,0,12,0,12,0,4,0,2,0,3,0,4,0,0,0,0,3.846153736114502,0,2,0,1,1,25,36.53845977783203,3.846153736114502,19.816200256347656,100.77285766601562,12.807456970214844,1,1
1,1,17,0,0,1,9,0,0,0,1,1,1,0,0,5,0,15,0,0,1,3,0,3,0,0,1,0,1,1,248.10076904296875,0,84.615386962890625,0,2,0,1,1,100,100,100,196.2303009033203,290.2662353515625,285.1209411621094,2,2
1,1,21,1,0,0,12,0,0,1,1,0,0,0,600,4,0,12,0,12,0,1,0,2,0,1,0,3,0,1,85.11224365234375,0,86.53845977783203,0,1,0,1,0,21.153846740722656,0,100,17.84665298461914,0,228.09674072265625,1,1
1,0,17,0,1,0,8,0,0,0,1,0,0,0,0,5,0,12,0,12,0,4,0,1,0,1,0,4,0,1,68.519073486328125,0,9.615385055541992,0,2,0,1,1,23.076923370361328,26.923076629638672,53.846153259277344,192.4269256591797,59.60802459716797,168.72579956054688,2,2
0,1,16,0,1,0,8,0,0,0,1,0,0,0,0,2,0,10,0,12,0,4,0,2,0,0,1,0,1,0,0,0,25,0,2,0,1,1,96.15384674072266,100,100,224.9132537841797,248.37208557128906,487.20733642578125,2,2
0,1,18,0,1,0,9,0,0,0,1,0,0,0,0,4,0,0,1,0,1,4,0,2,0,0,1,0,1,1,24.81730842590332,0,88.46154022216797,0,2,0,1,0,61.124637603759766,0,11.538461685180664,151.2349090576172,0,45.78932571411133,2,2
1,0,18,0,1,0,10,0,0,0,1,0,0,1,0,4,0,12,0,12,0,4,0,2,0,0,1,3,0,0,0,0,0,0,2,0,1,1,96.15384674072266,100,100,191.3054962158203,198.1209716796875,195.7830352783203,2,1
0,0,20,1,0,0,11,0,1,0,1,0,0,0,0,2,0,8,0,0,1,1,0,1,0,0,1,0,0,1,185.69944763183594,0,88.46154022216797,0,1,0,0,0,44.230770111083984,90.384613037109375,100,105.9599380493164,349.3928527832031,441.831787109375,1,1
1,1,17,1,0,0,10,0,0,0,1,0,0,0,0,2,0,12,0,0,1,3,0,2,0,1,0,4,0,1,61.91307830810547,0,40.38461685180664,0,2,0,1,0,80.76923370361328,78.84615325927734,100,182.3761444091797,115.67450714111328,266.2128601074219,1,2
0,0,20,0,1,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0,1,0,1,1,73.07691955566406,0,55.769229888916016,0,2,0,1,1,53.846153259277344,98.07691955566406,54.786521911621094,62.61236572265625,152.3370361328125,173.90480041503906,1,2
0,0,16,0,1,0,9,0,0,0,1,0,0,0,15,3,0,12,0,12,0,4,0,2,0,4,0,4,0,0,0,0,51.92307662963867,0,2,0,0,0,65.384613037109375,100,86.53845977783203,172.97218322753906,238.5145721435547,226.8451385498047,2,2
1,1,19,0,1,0,10,0,0,0,1,0,1,0,0,6,0,0,1,0,1,2,0,2,0,2,0,0,1,0,0,0,11.538461685180664,0,1,0,1,1,0,26.923076629638672,100,0,60.95964050292969,224.7322235107422,1,2
0,0,17,0,1,0,10,0,0,0,1,0,0,0,0,5,0,0,1,0,1,1,0,2,0,4,0,4,0,0,0,0,0,0,2,0,1,0,36.53845977783203,69.23076629638672,21.153846740722656,49.59246826171875,151.5488739013672,74.86873626708984,2,1
1,1,23,0,0,1,12,0,0,1,0,0,0,0,0,3,0,3,0,13,0,2,0,2,0,0,1,0,1,1,32.69230651855469,0,9.615385055541992,0,2,0,1,1,64.4250717163086,26.923076629638672,100,175.74356079101562,64.57588958740234,237.6007843017578,2,1
1,1,17,1,0,0,9,0,0,0,1,0,0,0,100,3,0,17,0,12,0,3,0,2,0,1,0,3,0,1,4.5276923179626465,0,19.230770111083984,0,2,0,1,1,82.69230651855469,73.07691955566406,21.153846740722656,96.55809020996094,169.39694213867188,56.352813720703125,2,1
1,1,22,0,1,0,11,0,0,0,1,1,1,0,0,5,0,12,0,12,0,3,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,26.923076629638672,90.384613037109375,0,89.26971435546875,311.956298828125,2,3
1,0,17,0,1,0,8,0,0,0,1,0,0,0,0,5,0,10,0,0,1,3,0,2,0,2,0,3,0,0,0,0,0,0,1,0,1,0,40.38461685180664,44.230770111083984,46.153846740722656,78.951751708984375,55.35030746459961,84.309661865234375,3,3
0,0,18,0,1,0,9,0,0,0,1,0,0,0,0,3,0,12,0,12,0,1,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,57.69230651855469,100,48.07692337036133,87.3020248413086,126.95130157470703,153.68948364257812,1,1
1,0,20,0,1,0,11,0,0,0,1,0,0,0,0,2,0,9,0,9,0,1,0,3,0,0,1,4,0,0,0,0,0,0,1,0,1,1,82.69230651855469,100,100,255.84915161132812,432.7885437011719,427.681396484375,1,2
0,0,17,0,1,0,9,0,0,0,1,0,0,0,0,3,0,0,1,0,1,4,0,1,0,0,1,0,1,0,0,0,42.30769348144531,0,1,0,1,1,9.615385055541992,100,50.74828338623047,25.740671157836914,218.9438018798828,168.30496215820312,1,1
0,1,16,0,0,1,8,0,0,0,1,0,0,0,0,4,0,5,0,12,0,2,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,23.076923370361328,13.461538314819336,0,48.59349822998047,16.010387420654297,2,3
1,1,22,0,1,0,12,0,0,1,1,1,0,0,0,1,0,6,0,12,0,3,0,1,0,0,1,0,1,1,92.08846282958984,0,30.769229888916016,0,1,0,1,1,80.76923370361328,100,100,126.88751220703125,322.6260986328125,377.0990905761719,1,2
1,1,16,1,0,0,8,0,0,0,1,0,0,0,17.5,9,0,9,0,10,0,4,0,1,0,1,0,4,0,0,0,0,7.692307472229004,0,1,0,1,1,0,86.53845977783203,76.92308044433594,0,202.70431518554688,261.3949279785156,1,1
1,1,16,0,1,0,9,0,0,0,1,0,0,0,15,4,0,12,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,3,0,1,1,3.846153736114502,11.538461685180664,38.46154022216797,6.016337871551514,18.049013137817383,114.1693344116211,3,3
1,0,17,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,59.3692512512207,67.54398345947266,0,185.7654571533203,234.2197723388672,1,1
0,0,22,0,0,1,12,0,0,1,1,0,1,0,260,7,0,14,0,14,0,1,0,1,0,0,1,3,0,1,421.6956787109375,0,90.384613037109375,0,1,0,0,0,100,96.15384674072266,0,450.13079833984375,1073.6109619140625,0,1,1
0,0,20,0,1,0,12,0,0,0,1,0,0,0,150,8,0,0,1,12,0,1,0,1,0,0,1,4,0,1,126.96154022216797,0,65.384613037109375,0,1,0,0,0,100,71.15384674072266,55.769229888916016,141.22520446777344,186.20948791503906,206.5892333984375,1,1
1,0,18,0,0,1,9,0,0,0,1,0,0,0,0,3,0,12,0,12,0,0,1,1,0,2,0,4,0,0,0,0,9.615385055541992,0,2,0,1,0,7.692307472229004,9.615385055541992,76.92308044433594,14.915135383605957,9.655723571777344,180.10943603515625,2,2
1,0,21,0,1,0,10,0,0,0,1,0,0,0,0,6,0,11,0,11,0,2,0,1,0,0,1,0,1,1,187.6188507080078,0,25,0,1,0,1,1,100,3.846153736114502,80.4227294921875,336.46441650390625,14.217069625854492,307.3206481933594,1,1
1,0,24,0,1,0,11,0,0,0,1,0,1,0,0,2,0,0,1,14,0,1,0,2,0,1,0,3,0,1,123.44015502929688,0,13.461538314819336,0,3,0,1,0,67.30769348144531,42.30769348144531,90.384613037109375,233.22897338867188,138.0643768310547,399.66058349609375,2,2
1,0,16,0,1,0,9,0,0,0,1,0,0,1,0,3,0,16,0,16,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,42.30769348144531,78.84615325927734,0,85.54701232910156,162.01535034179688,0,2,3
0,0,19,0,0,1,10,0,0,0,0,0,0,0,300,2,0,6,0,6,0,1,0,1,0,0,1,0,1,1,333.54461669921875,0,100,0,3,0,0,0,51.92307662963867,75,78.84615325927734,147.14549255371094,240.646728515625,288.6794128417969,2,1
1,0,16,0,0,1,8,0,0,0,1,0,0,0,0,2,0,12,0,0,1,4,0,3,0,1,0,3,0,1,23.076923370361328,0,15.384614944458008,0,2,0,1,1,0,48.07692337036133,96.15384674072266,0,77.22895050048828,157.730712890625,4,2
1,0,23,1,0,0,12,0,0,1,1,0,0,0,0,0,0,12,0,0,1,1,0,1,0,1,0,3,0,1,209.23667907714844,0,38.46154022216797,0,2,0,1,1,50,63.46154022216797,73.07691955566406,121.06998443603516,207.06045532226562,102.42611694335938,2,3
0,1,17,0,1,0,11,0,0,0,1,0,0,0,0,5,0,10,0,0,1,3,0,1,0,0,1,4,0,0,0,0,42.30769348144531,0,1,0,1,0,48.07692337036133,42.30769348144531,0,103.75961303710938,42.20692443847656,0,1,1
1,0,16,0,0,1,10,0,0,0,1,0,0,0,0,4,0,16,0,12,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2
1,0,18,0,1,0,12,0,0,1,1,0,0,0,0,3,0,12,0,12,0,2,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,67.30769348144531,44.230770111083984,80.76923370361328,182.65023803710938,150.90147399902344,346.90521240234375,2,2
