survey_year,elig_year,retired,food,c,cn
2000,8,TRUE,276.438719806639,19097.3082266419,16793.6522282533
2002,25,TRUE,381.69,18193.89,18193.89
2004,12,TRUE,568.12,26133.52,25321.92
1993,16,FALSE,480.69225882754,13333.4655554579,13333.4655554579
1995,18,FALSE,671.393968816332,18179.2828479499,18179.2828479499
1998,19,TRUE,575.994050416523,22079.7719326334,14399.8512604131
2000,21,TRUE,552.877439613277,20387.3555857396,19926.6243860619
1993,-2,FALSE,1131.04060900598,37324.3400971972,37324.3400971972
1993,-9,TRUE,226.208121801195,10857.9898464574,10857.9898464574
1995,5,TRUE,258.228449544743,12394.9655781477,12394.9655781477
1998,21,TRUE,191.998016805508,9791.89885708088,9791.89885708088
1993,6,TRUE,508.968274052689,13996.6275364489,13572.4873080717
1995,8,TRUE,619.748278907384,20644.5648202161,20644.5648202161
1998,11,TRUE,479.995042013769,16127.8334116626,16127.8334116626
1993,-19,FALSE,508.968274052689,19571.0865605733,19571.0865605733
1995,-17,FALSE,516.456899089487,34964.1320683582,34964.1320683582
1998,-14,FALSE,575.994050416523,52079.4620584939,34559.6430249914
2000,-11,FALSE,921.462399355462,25985.239661824,25985.239661824
2002,-9,FALSE,848.2,35624.4,35624.4
2004,-7,FALSE,811.6,25078.44,25078.44
1993,23,TRUE,339.312182701793,9891.68660448531,9891.68660448531
1995,20,TRUE,309.874139453692,6817.23106798122,6817.23106798122
1998,28,TRUE,239.997521006884,9508.99890953838,9508.99890953838
1993,-3,TRUE,282.760152251494,4601.07319743631,4601.07319743631
1995,-1,TRUE,154.937069726846,4821.64160989945,4821.64160989945
1993,5,TRUE,339.312182701793,6958.31010354091,6958.31010354091
1995,12,TRUE,413.165519271589,9296.22418361076,9296.22418361076
1993,-21,FALSE,282.760152251494,6814.46156845474,6814.46156845474
1995,-19,FALSE,774.68534863423,14564.0845543235,14564.0845543235
1993,-23,FALSE,565.520304502988,61641.7131908257,61641.7131908257
1995,-21,FALSE,774.68534863423,42638.681588828,41863.9962401938
1993,8,FALSE,282.760152251494,9274.532993849,9274.532993849
1995,10,FALSE,258.228449544743,11155.4690203329,11155.4690203329
1998,13,FALSE,239.997521006884,6911.92860499827,6911.92860499827
2000,15,FALSE,230.365599838865,10624.4614645685,10624.4614645685
2002,17,FALSE,424.1,9805.192,9805.192
2004,18,TRUE,405.8,12742.12,12742.12
1993,-22,FALSE,565.520304502988,15438.7043129316,12893.8629426681
1995,-20,FALSE,516.456899089487,10845.5948808792,10845.5948808792
1998,-14,FALSE,383.996033611015,9743.89935287951,9503.90183187262
2000,-13,FALSE,552.877439613277,26445.9708615018,14927.6908695585
1995,-21,FALSE,723.039658725281,20864.8587232153,19831.9449250363
1993,-2,FALSE,565.520304502988,25903.5004195668,25224.8760541632
1998,18,TRUE,479.995042013769,28823.7022729268,28823.7022729268
1993,5,FALSE,395.864213152091,13380.2570352612,13380.2570352612
1995,7,FALSE,723.039658725281,13479.5250662356,13479.5250662356
1998,10,FALSE,287.997025208261,13535.8601847883,7775.91968062305
2000,-13,FALSE,414.658079709958,11610.4262318788,11610.4262318788
1995,2,TRUE,413.165519271589,8056.72762579599,8056.72762579599
1998,5,TRUE,119.998760503442,4319.95537812392,4319.95537812392
2000,7,TRUE,276.438719806639,9398.91647342571,9398.91647342571
2002,9,TRUE,381.69,7633.8,7633.8
1993,-22,FALSE,452.41624360239,9840.05329835199,9840.05329835199
1995,-20,FALSE,464.811209180538,8986.35004415707,8986.35004415707
1993,5,FALSE,395.864213152091,23764.4231439551,23764.4231439551
1995,7,FALSE,877.976728452127,27062.3415122891,27062.3415122891
1998,-12,FALSE,335.996529409638,11615.8800167332,10655.8899327057
2000,17,FALSE,598.95055958105,45474.1694081921,45474.1694081921
1995,2,FALSE,309.874139453692,16113.455251592,16113.455251592
1993,-1,FALSE,480.69225882754,13855.2474603232,13572.4873080717
1995,2,TRUE,516.456899089487,14254.2104148698,14254.2104148698
1998,5,TRUE,479.995042013769,18479.8091175301,14975.8453108296
2000,7,TRUE,691.096799516596,16402.0307085272,15480.5683091718
2002,9,TRUE,593.74,14046.192,14046.192
2004,11,TRUE,649.28,16150.84,15582.72
1993,3,FALSE,452.41624360239,29938.0296403422,24056.6184735111
1995,5,FALSE,361.519829362641,25616.2621948385,17869.4087084962
1998,9,FALSE,575.994050416523,20399.7892855852,20255.790772981
1993,14,TRUE,452.41624360239,17644.2335004932,17644.2335004932
1995,16,TRUE,516.456899089487,16113.455251592,16113.455251592
1998,19,TRUE,383.996033611015,17711.8170503081,16127.8334116626
1993,-20,FALSE,282.760152251494,12893.8629426681,12893.8629426681
1995,-18,FALSE,309.874139453692,27010.6958223801,22310.9380406658
1998,-15,FALSE,479.995042013769,20639.7868065921,14399.8512604131
1993,17,TRUE,508.968274052689,18775.2741094992,17644.2335004932
1995,19,TRUE,464.811209180538,31503.8708444587,21691.1897617584
1998,-17,FALSE,191.998016805508,11231.8839831222,9791.89885708088
1993,-18,FALSE,452.41624360239,30736.0285497374,25080.8255047075
1995,-16,FALSE,516.456899089487,42246.17434552,27268.9242719249
1998,-15,FALSE,287.997025208261,17279.8215124957,17279.8215124957
1993,-23,FALSE,339.312182701793,14590.4238561771,14251.1116734753
1998,-15,FALSE,719.992563020653,17279.8215124957,17279.8215124957
2000,-14,FALSE,460.731199677731,20769.7624814721,15701.7192850171
1993,36,TRUE,339.312182701793,8482.80456754482,8482.80456754482
1995,38,TRUE,516.456899089487,14254.2104148698,14254.2104148698
1993,22,TRUE,508.968274052689,20358.7309621076,18662.1700485986
1995,24,TRUE,413.165519271589,13944.3362754161,13944.3362754161
1993,-12,FALSE,565.520304502988,24091.1649718273,24091.1649718273
1995,-10,FALSE,619.748278907384,29086.8525567199,24789.9311562954
1998,-7,FALSE,719.992563020653,21119.7818486058,20159.7917645783
1993,-7,FALSE,339.312182701793,13626.777257304,13626.777257304
1995,-5,FALSE,671.393968816332,16113.455251592,16113.455251592
1998,-1,FALSE,479.995042013769,14061.9347508354,13821.9372298285
2000,-3,FALSE,276.438719806639,15803.0801489462,10504.6713526523
2002,4,FALSE,296.87,16047.944,15878.304
2004,-5,FALSE,405.8,16556.64,16556.64
1993,-27,FALSE,339.312182701793,16286.984769686,16286.984769686
1995,-25,FALSE,309.874139453692,24376.7656370238,24376.7656370238
1998,-27,FALSE,335.996529409638,26399.7273107573,23039.7620166609
1993,-28,FALSE,565.520304502988,19680.106596704,19680.106596704
1995,-26,FALSE,516.456899089487,26236.0104737459,25203.0966755669
1998,-24,FALSE,239.997521006884,30239.6876468674,22079.7719326334
1993,-17,FALSE,848.280456754482,34327.0824833314,31216.7208085649
1995,-15,FALSE,1291.14224772372,37804.6450133504,28508.4208297397
1998,-4,FALSE,1439.98512604131,36095.6271594354,35135.6370754079
2000,-2,FALSE,1382.19359903319,36950.642214154,36489.9110144763
2004,19,FALSE,811.6,39849.56,39849.56
2000,-13,FALSE,691.096799516596,10781.1100724589,10781.1100724589
1995,2,FALSE,1032.91379817897,53711.5175053066,53711.5175053066
1998,5,FALSE,959.990084027537,38399.6033611015,23039.7620166609
2000,6,TRUE,1151.82799919433,35338.083015282,35338.083015282
2002,8,TRUE,848.2,121292.6,121292.6
2004,21,TRUE,811.6,52023.56,43907.56
1993,-17,FALSE,565.520304502988,17644.2335004932,17644.2335004932
1995,-15,FALSE,413.165519271589,35945.4001766283,20451.6932039437
1998,-13,FALSE,383.996033611015,17279.8215124957,17279.8215124957
2000,-13,FALSE,691.096799516596,25524.5084621463,23220.8524637576
2002,-15,FALSE,424.1,22901.4,22901.4
2004,-7,FALSE,568.12,14933.44,14121.84
1993,-25,FALSE,452.41624360239,17587.6814700429,16173.8807087855
1995,-23,FALSE,516.456899089487,13531.1707561445,13531.1707561445
1998,-18,FALSE,335.996529409638,11903.8770419415,11903.8770419415
2000,-16,FALSE,414.658079709958,25432.3622222107,17139.2006280116
2004,-14,FALSE,486.96,22400.16,22400.16
1993,-32,FALSE,565.520304502988,14251.1116734753,14251.1116734753
1995,-30,FALSE,516.456899089487,18902.3225066752,17352.9518094067
2000,-25,FALSE,322.511839774412,20871.1233454012,19350.7103864647
2004,-21,FALSE,486.96,30516.16,21588.56
1993,-22,FALSE,197.932106576046,6729.69162358556,6729.69162358556
1995,-20,FALSE,309.874139453692,9296.22418361076,9296.22418361076
1998,-17,FALSE,287.997025208261,10655.8899327057,10655.8899327057
2000,-20,FALSE,230.365599838865,12992.619830912,12992.619830912
2002,-13,FALSE,296.87,19338.96,9160.56
2004,-18,FALSE,568.12,24348,24348
1993,-25,FALSE,226.208121801195,19453.8984749028,8143.49238484302
1995,-23,FALSE,361.519829362641,11155.4690203329,11155.4690203329
1993,-6,FALSE,452.41624360239,11649.7182727615,11649.7182727615
1995,-4,FALSE,826.331038543178,23808.6630480253,23808.6630480253
1993,3,TRUE,169.656091350896,5089.68274052689,5089.68274052689
1995,6,TRUE,185.924483672215,7436.97934688861,7436.97934688861
1993,-26,FALSE,452.41624360239,12554.5507599663,12554.5507599663
1995,-24,FALSE,619.748278907384,19651.185010355,19522.0707855826
1993,-7,FALSE,508.968274052689,27795.3229663219,27795.3229663219
1995,-5,FALSE,309.874139453692,19651.185010355,19625.3621654005
1993,35,TRUE,452.41624360239,12554.5507599663,12554.5507599663
1995,7,TRUE,516.456899089487,15493.7069726846,15493.7069726846
1993,-17,FALSE,452.41624360239,31103.6167476643,16965.6091350896
1995,-15,FALSE,619.748278907384,28919.0040645158,28919.0040645158
1998,-13,FALSE,407.995785711703,17375.8205208984,16607.8284536764
2000,-11,FALSE,460.731199677731,20272.1727858202,20272.1727858202
2002,-9,FALSE,593.74,26463.84,26463.84
2004,-9,FALSE,486.96,24348,24348
1995,-3,FALSE,516.456899089487,15803.5811121383,15803.5811121383
1998,3,TRUE,287.997025208261,9215.90480666436,9215.90480666436
2000,6,TRUE,368.584959742185,8293.16159419916,8293.16159419916
2002,4,TRUE,296.87,9669.48,9669.48
2004,2,TRUE,162.32,11687.04,11687.04
1993,-16,FALSE,395.864213152091,17008.5886782319,9656.82471969302
1998,-11,FALSE,671.993058819276,15379.0411461212,15379.0411461212
1993,8,TRUE,848.280456754482,28977.2604027331,20494.4558351883
1995,-20,FALSE,671.393968816332,26649.1759930175,26649.1759930175
1993,-18,FALSE,226.208121801195,23016.6763932716,13233.1751253699
1995,-16,FALSE,516.456899089487,17352.9518094067,17352.9518094067
1998,-13,FALSE,287.997025208261,37919.6083190877,23519.7570586747
2000,-11,FALSE,322.511839774412,30223.9666988592,21009.3427053045
2002,-9,FALSE,424.1,13231.92,13231.92
2004,-7,FALSE,486.96,17084.18,15460.98
1993,-22,FALSE,565.520304502988,14590.4238561771,14590.4238561771
1995,-20,FALSE,516.456899089487,16784.8492204083,14873.9586937772
1998,-17,FALSE,191.998016805508,21887.7739158279,21887.7739158279
2000,-15,FALSE,829.316159419916,26077.3859017596,24695.1923027264
2002,-13,FALSE,339.28,22477.3,15267.6
2004,-11,FALSE,486.96,19965.36,17530.56
1993,-2,FALSE,1131.04060900598,20358.7309621076,20358.7309621076
1995,1,TRUE,1291.14224772372,39818.8269197994,30367.6656664618
1993,-15,FALSE,565.520304502988,11536.614211861,11536.614211861
1995,-13,FALSE,516.456899089487,12808.1310974193,11775.2172992403
1998,-10,FALSE,383.996033611015,25727.734251938,16127.8334116626
2000,-8,FALSE,598.95055958105,15296.2758293007,14374.8134299452
2002,-6,FALSE,424.1,14758.68,13401.56
2004,-5,FALSE,486.96,14020.39,12802.99
1995,8,TRUE,464.811209180538,18592.4483672215,18592.4483672215
1993,1,TRUE,565.520304502988,5089.68274052689,13572.4873080717
1995,1,TRUE,774.68534863423,21768.6582966219,21691.1897617584
1998,1,TRUE,479.995042013769,36331.7803990452,26731.8795587698
2000,1,TRUE,921.462399355462,27643.8719806639,27643.8719806639
2002,4,TRUE,848.2,15267.6,15267.6
2004,8,TRUE,405.8,23374.08,18504.48
1993,-15,FALSE,339.312182701793,9500.74111565019,9500.74111565019
1995,-13,FALSE,309.874139453692,16010.1638717741,14460.7931745056
1993,-6,FALSE,565.520304502988,26127.038068038,26127.038068038
1995,-4,FALSE,593.92543395291,23229.4281796551,23229.4281796551
1998,-1,FALSE,2159.97768906196,30479.6851678743,30479.6851678743
2000,1,TRUE,1382.19359903319,46115.5836362099,46115.5836362099
1993,8,TRUE,282.760152251494,9854.05572836582,9854.05572836582
1995,10,TRUE,180.75991468132,7436.97934688861,7436.97934688861
1993,2,FALSE,339.312182701793,30424.9923822607,29293.9517732548
1995,4,FALSE,516.456899089487,22724.1035599374,21691.1897617584
1998,-13,FALSE,383.996033611015,13247.86315958,13247.86315958
1993,5,TRUE,678.624365403585,18605.6180181483,18322.8578658968
1995,7,TRUE,516.456899089487,14073.4505001885,13711.9306708259
1998,10,TRUE,575.994050416523,14399.8512604131,14399.8512604131
2000,12,TRUE,460.731199677731,19350.7103864647,19350.7103864647
1995,-9,FALSE,671.393968816332,47838.8961602065,47838.8961602065
1998,-6,FALSE,479.995042013769,20159.7917645783,20159.7917645783
2002,37,TRUE,508.92,20356.8,20356.8
1993,-10,FALSE,339.312182701793,10179.3654810538,10179.3654810538
1995,-8,FALSE,361.519829362641,11775.2172992403,11775.2172992403
1998,8,FALSE,335.996529409638,8639.91075624784,8639.91075624784
2000,-3,FALSE,230.365599838865,7740.28415458588,7740.28415458588
2002,20,FALSE,212.05,13231.92,13231.92
1993,-14,FALSE,395.864213152091,18322.8578658968,18322.8578658968
1995,-12,FALSE,516.456899089487,23963.6001177522,22930.6863195732
1998,-13,FALSE,527.994546215146,24671.7451595077,24671.7451595077
2000,-7,FALSE,598.95055958105,35752.7410949919,26538.1171014373
2002,-7,FALSE,508.92,30535.2,30535.2
2004,-3,FALSE,568.12,34493,34087.2
1993,8,FALSE,565.520304502988,13572.4873080717,13572.4873080717
1995,10,FALSE,464.811209180538,15493.7069726846,15493.7069726846
1993,8,FALSE,848.280456754482,22055.2918756165,20358.7309621076
1995,25,FALSE,723.039658725281,20451.6932039437,20451.6932039437
1993,4,TRUE,197.932106576046,12970.9261106135,12970.9261106135
1995,9,TRUE,464.811209180538,13647.7467661594,13647.7467661594
1993,-20,FALSE,169.656091350896,27746.4720166969,27028.2612299781
1995,-18,FALSE,568.102588998435,17869.4087084962,17869.4087084962
1998,-17,FALSE,287.997025208261,14975.8453108296,14975.8453108296
2000,-14,FALSE,230.365599838865,23312.9987036932,23312.9987036932
2002,-17,FALSE,508.92,16285.44,16285.44
2004,-17,FALSE,811.6,27756.72,25321.92
1993,-19,FALSE,565.520304502988,30538.0964431613,27144.9746161434
1995,-17,FALSE,774.68534863423,31400.5794646408,27268.9242719249
1998,-10,FALSE,479.995042013769,23039.7620166609,23039.7620166609
2000,-14,FALSE,921.462399355462,52062.6255635836,41465.8079709958
2002,-10,FALSE,848.2,24428.16,24428.16
2004,-10,FALSE,649.28,28243.68,27269.76
1993,-1,FALSE,452.41624360239,16749.6992575395,16382.1110596125
1995,1,FALSE,464.811209180538,17627.1561907602,17627.1561907602
1993,-10,FALSE,678.624365403585,17447.2445588253,17447.2445588253
1995,-8,FALSE,619.748278907384,23240.5604590269,23240.5604590269
1998,-5,FALSE,211.197818486058,19007.8036637452,13727.8582015938
2000,-3,FALSE,552.877439613277,13269.0585507187,13269.0585507187
2002,-1,FALSE,424.1,15267.6,15267.6
2004,1,TRUE,324.64,18910.28,18910.28
1995,-29,FALSE,206.582759635795,6197.48278907384,6197.48278907384
1993,5,TRUE,282.760152251494,8143.49238484302,8143.49238484302
1995,7,TRUE,464.811209180538,11775.2172992403,11775.2172992403
1998,10,TRUE,335.996529409638,14495.8502688158,12095.875058747
1993,-7,FALSE,452.41624360239,14929.7360388789,14929.7360388789
1995,-5,FALSE,361.519829362641,20141.81906449,20141.81906449
1993,-1,FALSE,395.864213152091,9670.39720700109,9274.532993849
1995,1,FALSE,361.519829362641,10535.7207414255,10535.7207414255
1993,-20,FALSE,452.41624360239,12215.2385772645,12215.2385772645
1995,-18,FALSE,413.165519271589,10535.7207414255,10535.7207414255
1998,-15,FALSE,239.997521006884,41759.5686551979,23039.7620166609
1993,-12,FALSE,452.41624360239,13685.5913689723,13685.5913689723
1995,-10,FALSE,258.228449544743,12653.1940276924,12394.9655781477
1998,10,FALSE,479.995042013769,10943.8869579139,10943.8869579139
1998,-20,FALSE,479.995042013769,8639.91075624784,8639.91075624784
1993,-21,FALSE,565.520304502988,25957.3819766871,11536.614211861
1995,-20,FALSE,1032.91379817897,42349.4657253379,21691.1897617584
1998,-17,FALSE,479.995042013769,65279.3257138726,17279.8215124957
1993,-23,FALSE,452.41624360239,8822.11675024661,8822.11675024661
1998,-18,FALSE,383.996033611015,11279.1990029991,9359.21883494404
1995,3,TRUE,516.456899089487,18592.4483672215,18592.4483672215
1993,-25,FALSE,678.624365403585,37720.2043103493,25278.7576112836
1995,-23,FALSE,516.456899089487,24274.9948951927,24274.9948951927
1993,11,TRUE,452.41624360239,19039.397469296,18700.0852865942
1995,13,TRUE,413.165519271589,16526.6207708636,16526.6207708636
1993,15,TRUE,678.624365403585,25448.4137026344,18662.1700485986
1995,17,TRUE,516.456899089487,24789.9311562954,24789.9311562954
1998,20,TRUE,719.992563020653,21887.7739158279,21887.7739158279
2000,22,TRUE,460.731199677731,23220.8524637576,23220.8524637576
1993,1,TRUE,735.176395853884,23299.4365455231,17644.2335004932
1993,-2,FALSE,678.624365403585,14929.7360388789,14929.7360388789
1993,-24,FALSE,395.864213152091,35929.2839558002,35476.8677121978
1995,-22,FALSE,516.456899089487,17352.9518094067,17352.9518094067
1998,-19,FALSE,527.994546215146,23807.7540838829,21887.7739158279
2000,-17,FALSE,552.877439613277,23681.5836634354,20456.4652656913
2002,-15,FALSE,678.56,25556.266,25446
1993,14,FALSE,452.41624360239,20245.626901207,12893.8629426681
1995,16,FALSE,1032.91379817897,30780.8311857334,22001.0639012121
1998,18,FALSE,719.992563020653,31679.6727729087,31679.6727729087
2000,19,TRUE,691.096799516596,41051.1498912858,40360.0530917692
1993,13,TRUE,395.864213152091,15382.1522824813,15382.1522824813
1995,15,TRUE,1032.91379817897,32123.6191233661,31607.1622242766
1998,28,TRUE,863.991075624784,24767.7441679105,24767.7441679105
1993,3,FALSE,848.280456754482,26664.2823573159,24430.4771545291
1995,5,FALSE,774.68534863423,26081.0734040191,24789.9311562954
1998,8,FALSE,719.992563020653,35585.4985134619,27425.5827992278
2000,-9,FALSE,552.877439613277,28795.6999798582,26538.1171014373
2002,11,FALSE,848.2,38847.56,37151.16
2004,13,FALSE,649.28,32139.36,32139.36
1993,1,FALSE,565.520304502988,24769.7893372309,17757.3375613938
1995,3,FALSE,516.456899089487,17352.9518094067,17352.9518094067
1998,7,FALSE,479.995042013769,18431.8096133287,18431.8096133287
2000,-19,FALSE,691.096799516596,23036.5599838866,19350.7103864647
1993,9,FALSE,565.520304502988,18356.789084167,17983.545683195
1995,11,FALSE,464.811209180538,17905.1247799987,16733.2035304994
1993,-28,FALSE,452.41624360239,18865.7573582197,18865.7573582197
1995,-26,FALSE,619.748278907384,14873.9586937772,14873.9586937772
1993,18,TRUE,282.760152251494,10179.3654810538,10179.3654810538
1995,20,TRUE,361.519829362641,11775.2172992403,11775.2172992403
1998,23,TRUE,287.997025208261,12671.8691091635,12671.8691091635
1993,-9,FALSE,1413.80076125747,41622.2944114199,41622.2944114199
1995,-7,FALSE,774.68534863423,49166.6967933191,37804.6450133504
1993,16,FALSE,1413.80076125747,34694.6706812583,34694.6706812583
1995,18,FALSE,1032.91379817897,25151.450985658,25151.450985658
1998,21,FALSE,623.993554617899,38543.6018737056,31703.6725250094
